templateID,replyToAddress,userID,dateModified,fromAddress,deliveryType,subject,dateAdded,campaignIDs,clicks,uniqueViews,bounces,forwards,recipients,uniqueForwards,clickToViewRate,sendingIssues,webViews,complaints,shares,uniqueClicks,unsubscribes,uniqueWebViews,views,uniqueShares,parentEmailID,status,dateScheduled,confirmed,abSplitID,fromName,emailID,replyToName,title,dateSent
18798,"mike@bigjohngrocery.com",41042,"2025-01-28T19:40:00","mike@bigjohngrocery.com","Manual","🏈 Feed Your Game Day!","2025-01-28T19:35:03","",27,341,22,0,5624,0,0.1,0,10,0,0,23,0,8,417,0,"","Sent","",0,"","Metropolis Big John",47616515,"Metropolis Big John","1.28.25 - RMN General Mills - Super Bowl","2025-01-28T19:40:01"
18798,"mike@bigjohngrocery.com",41042,"2025-02-03T15:03:10","mike@bigjohngrocery.com","Manual","🥕 Come on now, you carrot miss this!","2025-02-03T14:32:06","",119,359,21,0,5635,0,0.2,0,9,0,0,85,3,6,503,0,"","Sent","",0,"","Metropolis Big John",47747076,"Metropolis Big John","2.3.25 weekly ad","2025-02-03T15:03:11"
18798,"mike@bigjohngrocery.com",41042,"2025-02-07T18:58:46","mike@bigjohngrocery.com","Manual","🥦 What's in season?","2025-02-07T18:25:44","",151,338,15,0,5641,0,0.3,0,6,0,0,111,7,5,478,0,"","Sent","",0,"","Metropolis Big John",47844496,"Metropolis Big John","2.10.25 weekly ad","2025-02-10T12:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-02-13T22:47:20","mike@bigjohngrocery.com","Manual","What's your ❤️ score?","2025-02-13T20:47:40","",155,361,19,0,5646,0,0.3,0,13,0,0,102,2,6,526,0,"","Sent","",0,"","Metropolis Big John",47978808,"Metropolis Big John","2.17.25 weekly ad","2025-02-17T12:00:05"
18798,"mike@bigjohngrocery.com",41042,"2025-02-24T05:43:36","mike@bigjohngrocery.com","Manual","Today is National Tortilla Chip Day","2025-02-24T05:11:58","",95,314,25,0,5660,0,0.2,0,3,0,0,71,3,2,452,0,"","Sent","",0,"","Metropolis Big John",48208274,"Metropolis Big John","2.24.25 weekly ad","2025-02-24T12:00:06"
18798,"mike@bigjohngrocery.com",41042,"2025-03-03T05:42:03","mike@bigjohngrocery.com","Manual","Ancient 🏺 Romans were the first to trade 🥪 cold cuts.","2025-02-28T22:56:39","",119,343,24,0,5669,0,0.3,0,6,0,0,88,4,3,495,0,"","Sent","",0,"","Metropolis Big John",48322138,"Metropolis Big John","3.3.25 weekly ad","2025-03-03T12:00:06"
18798,"mike@bigjohngrocery.com",41042,"2025-03-10T03:29:14","mike@bigjohngrocery.com","Manual","Did you pack your lunch?","2025-03-10T02:22:17","",98,318,23,0,5676,0,0.2,0,4,0,0,77,3,3,442,0,"","Sent","",0,"","Metropolis Big John",48522075,"Metropolis Big John","3.10.25 weekly ad","2025-03-10T11:00:09"
18798,"mike@bigjohngrocery.com",41042,"2025-03-10T16:56:42","mike@bigjohngrocery.com","Manual","Who says you can’t have OREO® for breakfast?","2025-03-10T16:48:46","",48,320,24,0,5676,0,0.1,0,16,0,0,38,2,5,396,0,"","Sent","",0,"","Metropolis Big John",48534602,"Metropolis Big John","3.10.25 - RMN Post - Oreo Puffs","2025-03-10T16:56:43"
18798,"mike@bigjohngrocery.com",41042,"2025-03-10T17:37:58","mike@bigjohngrocery.com","Manual","Chill out and enjoy these delicious frozen products from Nestle!","2025-03-10T17:32:17","",24,303,24,0,5673,0,0.1,0,6,0,0,20,3,4,370,0,"","Sent","",0,"","Metropolis Big John",48535193,"Metropolis Big John","3.13.25 - RMN Nestle - Frozen Food Month","2025-03-13T11:01:24"
18798,"mike@bigjohngrocery.com",41042,"2025-03-14T15:30:46","mike@bigjohngrocery.com","Manual","☘️ Happy St. Patrick's Day!","2025-03-14T14:51:01","",112,334,21,0,5676,0,0.3,0,8,0,0,87,3,5,492,0,"","Sent","",0,"","Metropolis Big John",48602994,"Metropolis Big John","3.17.25 weekly ad","2025-03-17T11:00:02"
18798,"mike@bigjohngrocery.com",41042,"2025-03-24T03:33:15","mike@bigjohngrocery.com","Manual","🧀🥩 Savor the Flavor","2025-03-24T02:15:42","",105,328,19,0,5684,0,0.2,0,7,0,0,80,2,6,448,0,"","Sent","",0,"","Metropolis Big John",48738707,"Metropolis Big John","3.24.25 weekly ad","2025-03-24T11:00:16"
18798,"mike@bigjohngrocery.com",41042,"2025-04-07T02:58:02","mike@bigjohngrocery.com","Manual","🍓 Save on the flavors of Spring!","2025-04-07T01:50:29","",111,337,32,0,5709,0,0.2,0,6,0,0,79,3,6,499,0,"","Sent","",0,"","Metropolis Big John",48925159,"Metropolis Big John","4.7.25 weekly ad","2025-04-07T11:00:08"
18798,"mike@bigjohngrocery.com",41042,"2025-04-14T03:26:01","mike@bigjohngrocery.com","Manual","🐰 Hoppin' Deals","2025-04-14T02:40:04","",164,369,35,0,5716,0,0.3,0,13,0,0,113,2,11,526,0,"","Sent","",0,"","Metropolis Big John",49020675,"Metropolis Big John","4.14.25 weekly ad","2025-04-14T11:00:04"
18798,"mike@bigjohngrocery.com",41042,"2025-04-21T03:42:41","mike@bigjohngrocery.com","Manual","⚾ Home Run Savings","2025-04-21T03:25:29","",108,341,39,0,5725,0,0.2,0,5,1,0,83,4,4,477,0,"","Sent","",0,"","Metropolis Big John",49119471,"Metropolis Big John","4.21.25 weekly ad","2025-04-21T11:00:08"
18798,"mike@bigjohngrocery.com",41042,"2025-04-28T14:37:44","mike@bigjohngrocery.com","Manual","🥑 Holy Guacamole!","2025-04-25T21:38:57","",103,309,48,0,5740,0,0.2,0,5,0,0,77,2,4,434,0,"","Sent","",0,"","Metropolis Big John",49192246,"Metropolis Big John","4.28.25 weekly ad","2025-04-28T14:37:45"
18798,"mike@bigjohngrocery.com",41042,"2025-05-05T03:28:50","mike@bigjohngrocery.com","Manual","💐 Happy Mothers Day!","2025-05-05T03:09:10","",97,323,40,0,5746,0,0.2,0,2,0,0,75,2,2,443,0,"","Sent","",0,"","Metropolis Big John",49335508,"Metropolis Big John","5.5.25 weekly ad","2025-05-05T11:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-05-02T21:32:28","mike@bigjohngrocery.com","Manual","🥣 Craving something extraordinary?","2025-05-02T21:19:34","",9,294,35,0,5747,0,0,0,10,0,0,8,1,6,338,0,"","Sent","",0,"","Metropolis Big John",49302820,"Metropolis Big John","5.8.25 - RMN Post HBO MOM","2025-05-08T11:00:20"
18798,"mike@bigjohngrocery.com",41042,"2025-05-12T03:40:19","mike@bigjohngrocery.com","Manual","💐 Spring Big buys!","2025-05-12T00:33:51","",115,320,36,0,5747,0,0.3,0,10,0,0,95,0,6,437,0,"","Sent","",0,"","Metropolis Big John",49441712,"Metropolis Big John","5.12.25 weekly ad","2025-05-12T11:00:10"
18798,"mike@bigjohngrocery.com",41042,"2025-05-08T17:12:01","mike@bigjohngrocery.com","Manual","🐈 Step it up","2025-05-08T16:16:51","",14,289,33,0,5744,0,0,0,14,0,0,11,2,8,322,0,"","Sent","",0,"","Metropolis Big John",49391961,"Metropolis Big John","5.15.25 - RMN Clorox Fresh Step Litter","2025-05-15T11:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-05-19T04:06:34","mike@bigjohngrocery.com","Manual","🇺🇸 Memorial Day","2025-05-19T03:56:50","",128,340,29,0,5742,0,0.3,0,3,1,0,98,2,3,484,0,"","Sent","",0,"","Metropolis Big John",49556101,"Metropolis Big John","5.19.25 weekly ad","2025-05-19T11:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-05-27T16:10:40","mike@bigjohngrocery.com","Manual","🌱 Spring Savings","2025-05-27T16:02:52","",94,324,35,0,5759,0,0.2,0,4,1,0,73,5,4,441,0,"","Sent","",0,"","Metropolis Big John",49693035,"Metropolis Big John","5.27.25 weekly ad","2025-05-27T16:10:41"
18798,"mike@bigjohngrocery.com",41042,"2025-06-02T12:46:57","mike@bigjohngrocery.com","Manual","National Rotisserie Chicken Day","2025-06-02T12:45:12","",100,341,35,0,5762,0,0.2,0,3,0,0,83,3,3,456,0,"","Sent","",0,"","Metropolis Big John",49802376,"Metropolis Big John","62.25 weekly ad","2025-06-02T12:47:00"
18798,"mike@bigjohngrocery.com",41042,"2025-06-09T03:52:05","mike@bigjohngrocery.com","Manual","Happy Father's Day","2025-06-09T03:08:10","",125,341,31,0,5771,0,0.3,0,6,0,0,89,1,5,446,0,"","Sent","",0,"","Metropolis Big John",49921396,"Metropolis Big John","6.9.25 weekly ad","2025-06-09T11:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-06-13T22:30:59","mike@bigjohngrocery.com","Manual","Hello 🍉 Summer","2025-06-13T21:09:15","",115,315,34,0,5779,0,0.3,0,7,0,0,85,0,4,422,0,"","Sent","",0,"","Metropolis Big John",50014898,"Metropolis Big John","6.16.25 weekly ad","2025-06-16T11:00:06"
18798,"mike@bigjohngrocery.com",41042,"2025-06-23T05:24:35","mike@bigjohngrocery.com","Manual","🗽 Red White & BBQ","2025-06-23T04:54:46","",130,317,34,0,5793,0,0.3,0,3,1,0,90,4,3,426,0,"","Sent","",0,"","Metropolis Big John",50170089,"Metropolis Big John","6.23.25 weekly ad","2025-06-23T11:00:11"
18798,"mike@bigjohngrocery.com",41042,"2025-07-07T03:34:39","mike@bigjohngrocery.com","Manual","🥗 Fresh Summer Savings","2025-07-07T03:16:49","",102,329,37,0,5806,0,0.2,0,1,0,0,82,3,1,444,0,"","Sent","",0,"","Metropolis Big John",50381656,"Metropolis Big John","7.7.25 weekly ad","2025-07-07T11:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-07-14T04:34:58","mike@bigjohngrocery.com","Manual","☀️ Sizzling Hot Deals","2025-07-14T04:28:01","",124,344,35,0,5814,0,0.2,0,1,0,0,83,2,1,492,0,"","Sent","",0,"","Metropolis Big John",50495115,"Metropolis Big John","7.14.25 weekly ad","2025-07-14T11:00:08"
18798,"mike@bigjohngrocery.com",41042,"2025-07-21T13:35:36","mike@bigjohngrocery.com","Manual","🍖 Summer BBQ TIME!","2025-07-21T12:47:44","",106,340,41,0,5827,0,0.2,0,1,0,0,80,1,1,470,0,"","Sent","",0,"","Metropolis Big John",50606039,"Metropolis Big John","7.21.25 weekly ad","2025-07-21T13:35:37"
18798,"mike@bigjohngrocery.com",41042,"2025-07-28T03:12:28","mike@bigjohngrocery.com","Manual","🚌 Back to School Savings!","2025-07-28T03:05:44","",84,309,33,0,5838,0,0.2,0,0,0,0,67,4,0,398,0,"","Sent","",0,"","Metropolis Big John",50709517,"Metropolis Big John","7.28.25 weekly ad","2025-07-28T11:02:36"
18798,"mike@bigjohngrocery.com",51143,"2025-07-23T18:41:26","mike@bigjohngrocery.com","Manual","Snack's on us! 🍪","2025-07-23T18:19:32","",19,304,30,0,5841,0,0.1,0,7,0,0,17,2,3,374,0,"","Sent","",0,"","Metropolis Big John",50646487,"Metropolis Big John","7.31.25 - RMN General Mills - Back to School","2025-07-31T12:00:14"
18798,"mike@bigjohngrocery.com",41042,"2025-08-04T01:15:42","mike@bigjohngrocery.com","Manual","🚌 Back to School - R U Ready?","2025-08-04T00:59:04","",97,294,28,0,5845,0,0.2,0,1,0,0,70,2,1,401,0,"","Sent","",0,"","Metropolis Big John",50798616,"Metropolis Big John","8.4.25 weekly ad","2025-08-04T11:00:09"
18798,"mike@bigjohngrocery.com",51143,"2025-08-05T17:51:41","mike@bigjohngrocery.com","Manual","Kill Germs, Not Vibes This School Year 🧼","2025-08-05T17:40:15","",8,294,32,0,5847,0,0,0,4,0,0,7,2,2,351,0,"","Sent","",0,"","Metropolis Big John",50820035,"Metropolis Big John","8.7.25 - RMN Clorox - Back-to-School","2025-08-07T12:00:07"
18798,"mike@bigjohngrocery.com",41042,"2025-08-11T04:08:18","mike@bigjohngrocery.com","Manual","☀️ Summer Savings","2025-08-11T03:24:57","",119,317,26,0,5851,0,0.3,0,8,0,0,88,2,4,462,0,"","Sent","",0,"","Metropolis Big John",50892323,"Metropolis Big John","8.11.25 weekly ad","2025-08-11T11:00:09"
18798,"mike@bigjohngrocery.com",51143,"2025-08-11T14:31:49","mike@bigjohngrocery.com","Manual","Our Standards Raise Expectations.","2025-08-11T14:07:04","",44,321,30,0,5851,0,0.1,0,11,0,0,37,0,6,379,0,"","Sent","",0,"","Metropolis Big John",50899587,"Metropolis Big John","8.14.25 RMN - Prairie Fresh Signature","2025-08-14T12:00:14"
18798,"mike@bigjohngrocery.com",41042,"2025-08-18T12:45:52","mike@bigjohngrocery.com","Manual","☀️ Sizzlin' Hot Savings","2025-08-18T12:42:38","",96,295,27,0,5857,0,0.2,0,3,0,0,73,1,2,391,0,"","Sent","",0,"","Metropolis Big John",50983209,"Metropolis Big John","8.18.25 weekly ad","2025-08-18T12:45:53"
18798,"mike@bigjohngrocery.com",41042,"2025-08-22T19:27:37","mike@bigjohngrocery.com","Manual","🧺 Extra Labor Day Savings","2025-08-22T18:10:06","",130,315,33,0,5869,0,0.3,0,2,1,0,88,2,2,435,0,"","Sent","",0,"","Metropolis Big John",51034453,"Metropolis Big John","8.25.25 weekly ad","2025-08-25T11:00:08"
18798,"mike@bigjohngrocery.com",51143,"2025-08-13T20:23:26","mike@bigjohngrocery.com","Manual","Try More Tasty Ways to Ranch 😋","2025-08-13T20:07:21","",20,303,29,0,5870,0,0,0,8,0,0,14,3,5,359,0,"","Sent","",0,"","Metropolis Big John",50928929,"Metropolis Big John","8.26.25 - RMN Clorox - Hidden Valley Ranch","2025-08-26T12:00:03"
18798,"mike@bigjohngrocery.com",41042,"2025-09-03T05:11:52","mike@bigjohngrocery.com","Manual","🍽️ Join the Family Meals Movement","2025-09-03T05:06:48","",49,318,39,0,5888,0,0.1,0,4,0,0,41,2,3,401,0,"","Sent","",0,"","Metropolis Big John",51158354,"Metropolis Big John","9.3.25 weekly ad","2025-09-03T11:00:18"
18798,"mike@bigjohngrocery.com",51143,"2025-08-28T16:46:13","mike@bigjohngrocery.com","Manual","Make Every Meal Special with Milo’s 🍋","2025-08-28T16:33:47","",20,304,39,0,5891,0,0,0,4,0,0,14,1,4,363,0,"","Sent","",0,"","Metropolis Big John",51102387,"Metropolis Big John","9.4.25 - RMN Milo's","2025-09-04T13:00:08"
18798,"mike@bigjohngrocery.com",41042,"2025-09-08T03:57:46","mike@bigjohngrocery.com","Manual","🌮 Family Dinner Fiesta!","2025-09-08T03:45:46","",94,318,41,0,5894,0,0.2,0,0,0,0,72,2,0,397,0,"","Sent","",0,"","Metropolis Big John",51207611,"Metropolis Big John","9.8.25 weekly ad","2025-09-08T11:00:09"
18798,"mike@bigjohngrocery.com",51143,"2025-09-08T15:31:10","mike@bigjohngrocery.com","Manual","Busy mornings? We’ve got a flavorful solution. 🥣","2025-09-08T15:14:38","",24,301,46,0,5892,0,0.1,0,7,0,0,20,2,4,361,0,"","Sent","",0,"","Metropolis Big John",51214511,"Metropolis Big John","9.9.25 - RMN Post (Back to School)","2025-09-09T12:00:05"
18798,"mike@bigjohngrocery.com",41042,"2025-09-15T03:49:34","mike@bigjohngrocery.com","Manual","🍝 Italian Family Night!","2025-09-12T19:16:46","",83,296,44,0,5894,0,0.2,0,3,0,0,65,3,3,379,0,"","Sent","",0,"","Metropolis Big John",51259027,"Metropolis Big John","9.15.25 weekly ad","2025-09-15T11:00:09"
18798,"mike@bigjohngrocery.com",51143,"2025-09-15T19:00:37","mike@bigjohngrocery.com","Manual","Kraft Mac & Cheese—Now in a Bigger 11oz Box! 🧀","2025-09-15T18:48:57","",20,299,33,0,5883,0,0,0,11,0,0,13,2,5,342,0,"","Sent","",0,"","Metropolis Big John",51289364,"Metropolis Big John","9.16.25 RMN - Kraft Heinz Family Meals Month","2025-09-16T12:00:09"
18798,"mike@bigjohngrocery.com",51143,"2025-09-17T17:03:28","mike@bigjohngrocery.com","Manual","Quick Weeknight Enchiladas with Old El Paso! 🌮","2025-09-17T16:49:16","",17,277,48,0,5880,0,0.1,0,0,0,0,14,3,0,325,0,"","Sent","",0,"","Metropolis Big John",51312071,"Metropolis Big John","9.18.25 RMN - General Mills Family Meals Month","2025-09-18T12:00:05"
18798,"mike@bigjohngrocery.com",41042,"2025-09-22T04:37:47","mike@bigjohngrocery.com","Manual","🍳 Family Breakfast","2025-09-22T04:26:54","",75,317,44,0,5874,0,0.2,0,6,0,0,65,7,5,397,0,"","Sent","",0,"","Metropolis Big John",51369862,"Metropolis Big John","9.22.25 weekly ad","2025-09-22T11:00:10"
18798,"mike@bigjohngrocery.com",41042,"2025-09-29T03:03:27","mike@bigjohngrocery.com","Manual","🍁 Fall Fresh Favorites","2025-09-29T02:36:37","",104,321,43,0,5888,0,0.2,0,3,0,0,78,3,2,430,0,"","Sent","",0,"","Metropolis Big John",51457367,"Metropolis Big John","9.29.25 weekly ad","2025-09-29T11:00:05"
18798,"mike@bigjohngrocery.com",41042,"2025-10-06T12:53:38","mike@bigjohngrocery.com","Manual","🥄 Seasonal Flavor-ites","2025-10-06T12:42:50","",84,327,39,0,5887,0,0.2,0,5,0,0,59,3,3,425,0,"","Sent","",0,"","Metropolis Big John",51555667,"Metropolis Big John","10.6.25 weekly ad (Copy)","2025-10-06T12:53:39"
18798,"mike@bigjohngrocery.com",41042,"2025-10-10T20:00:55","mike@bigjohngrocery.com","Manual","🏈 Game Day Deals","2025-10-10T17:07:42","",53,178,22,0,5885,0,0.2,0,2,0,0,43,0,2,200,0,"","Sent","",0,"","Metropolis Big John",51613711,"Metropolis Big John","10.13.25 weekly ad","2025-10-13T11:00:08"
